seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
34,motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_5,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→E→E→A→A→D,21,6,2,"[6, 280]",motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_5,motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_4,
35,motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→D→D→C,21,2,6,"[2, 34, 52, 90, 194, 268]",motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_7,motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_1,motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5
36,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→G→G→B→B→E,21,8,2,"[8, 46]",motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_5,motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_7,
37,motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→D→D→H,21,22,2,"[22, 82]",motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_2,motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_5,
38,motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→B→B→D,21,136,2,"[136, 212]",motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4,motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4,
39,motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→A,21,22,2,"[22, 204]",motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_6,motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_6,
40,motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_4,A→A→B→B→C→C→D→D→E→E→B→B→F→F→A→A→G→G→H→H→E,21,14,2,"[14, 56]",motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_4,motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_3,
41,motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→C,21,0,6,"[0, 146, 210, 236, 290, 298]",motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_4,motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_3,motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_2
42,motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→D→D→E,21,0,5,"[0, 62, 158, 184, 280]",motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4,motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7
43,motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→A,21,40,2,"[40, 46]",motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_1,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_6,
44,motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→C→C→F,21,18,2,"[18, 56]",motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_4,motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_5,
45,motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→D,21,8,2,"[8, 148]",motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_2,motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_5,
46,motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→B,21,12,2,"[12, 138]",motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_7,motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_2,
47,motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_5,A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→H→H→A→A→B,21,14,6,"[14, 50, 86, 114, 194, 276]",motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_5,motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_5,motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_5
48,motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_6,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→G→G→C→C→A,21,62,2,"[62, 158]",motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_6,motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_6,
49,motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→E→E→C,21,0,2,"[0, 198]",motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_2,
50,motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→A→A→D,21,4,2,"[4, 224]",motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2,motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_6,
51,motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→C,21,0,2,"[0, 36]",motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4,motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_2,
52,motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→C→C→E,21,16,2,"[16, 110]",motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_1,motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_1,
